image_url,scientific_name,common_name
https://inaturalist-open-data.s3.amazonaws.com/photos/286939592/medium.jpeg,Russula claroflava,Сыроежка светло-жёлтая
https://inaturalist-open-data.s3.amazonaws.com/photos/286949423/medium.jpeg,Calocera cornea,Калоцера роговидная
https://inaturalist-open-data.s3.amazonaws.com/photos/286951352/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/286959890/medium.jpeg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/286982483/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/286990017/medium.jpg,Cerioporus squamosus,Трутовик чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/287010779/medium.jpeg,Trachyspora alchemillae,
https://inaturalist-open-data.s3.amazonaws.com/photos/287159375/medium.jpeg,Inonotus obliquus,Чага
https://inaturalist-open-data.s3.amazonaws.com/photos/287171067/medium.jpg,Sarcoscypha austriaca,Саркосцифа австрийская
https://inaturalist-open-data.s3.amazonaws.com/photos/287171828/medium.jpg,Distantes,Сморчок высокий
https://inaturalist-open-data.s3.amazonaws.com/photos/287172492/medium.jpg,Gyromitra esculenta,Строчок обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/286858091/medium.jpg,Bryoria fuscescens,Бриория буроватая
https://inaturalist-open-data.s3.amazonaws.com/photos/287186917/medium.jpeg,Leccinum scabrum,Подберёзовик
https://static.inaturalist.org/photos/287187921/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/287204824/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://static.inaturalist.org/photos/287216440/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/287237867/medium.jpg,Suillus asiaticus,Масленок Азиатский
https://inaturalist-open-data.s3.amazonaws.com/photos/287240316/medium.jpg,Chlorociboria aeruginascens,Хлороцибория сине-зеленоватая
https://inaturalist-open-data.s3.amazonaws.com/photos/287240851/medium.jpg,Hericium coralloides,Ежовик коралловидный
https://inaturalist-open-data.s3.amazonaws.com/photos/287241688/medium.jpg,Coprinus comatus,Навозник белый
https://inaturalist-open-data.s3.amazonaws.com/photos/287241719/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/287241750/medium.jpg,Mycena pura,Мицена чистая
https://inaturalist-open-data.s3.amazonaws.com/photos/287241792/medium.jpg,Chlorophyllum olivieri,Гриб-зонтик оливье
https://inaturalist-open-data.s3.amazonaws.com/photos/287241820/medium.jpg,Stropharia aeruginosa,Строфария синевато-зеленая
https://inaturalist-open-data.s3.amazonaws.com/photos/287241859/medium.jpg,Cortinarius triumphans,Паутинник желтый
https://inaturalist-open-data.s3.amazonaws.com/photos/287241954/medium.jpg,Lycoperdon perlatum,Дождевик шиповатый
https://inaturalist-open-data.s3.amazonaws.com/photos/287241995/medium.jpg,Gyromitra esculenta,Строчок обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/287241975/medium.jpg,Fomitopsis betulina,Трутовик берёзовый
https://inaturalist-open-data.s3.amazonaws.com/photos/287245910/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/287245990/medium.jpeg,Kuehneromyces mutabilis,Опёнок летний
https://inaturalist-open-data.s3.amazonaws.com/photos/287247088/medium.jpeg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/287247210/medium.jpeg,Jackrogersella multiformis,Джекроджерселла многообразная
https://inaturalist-open-data.s3.amazonaws.com/photos/287270892/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/287282615/medium.jpg,Gyromitra esculenta,Строчок обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/287283876/medium.jpg,Kuehneromyces mutabilis,Опёнок летний
https://inaturalist-open-data.s3.amazonaws.com/photos/287284123/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/287284508/medium.jpg,Boletus edulis,Белый гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/287284741/medium.jpg,Hericium cirrhatum,Ежовик усиковый
https://inaturalist-open-data.s3.amazonaws.com/photos/287325472/medium.jpeg,Hypholoma fasciculare,Ложноопёнок серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/287498594/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/287806011/medium.jpeg,Ramalina farinacea,Рамалина мучнистая
https://inaturalist-open-data.s3.amazonaws.com/photos/287806748/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://static.inaturalist.org/photos/287836090/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/287958858/medium.jpeg,Neolentinus lepideus,Пилолистник чешуйчатый
https://static.inaturalist.org/photos/287997445/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/288163293/medium.jpeg,Cerioporus squamosus,Трутовик чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/288315619/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/288260129/medium.jpeg,Cantharellus cibarius,Лисичка обыкновенная
https://inaturalist-open-data.s3.amazonaws.com/photos/288260239/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://static.inaturalist.org/photos/288432079/medium.jpg,Kuehneromyces mutabilis,Опёнок летний
https://inaturalist-open-data.s3.amazonaws.com/photos/288438313/medium.jpeg,Trichaptum abietinum,Трихаптум еловый
https://inaturalist-open-data.s3.amazonaws.com/photos/288438911/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/288439351/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/288440417/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/288465014/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/288475993/medium.jpeg,Helvella acetabulum,Лопастник бокальчатый
https://static.inaturalist.org/photos/295314062/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/288638014/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/288693506/medium.jpg,Schizophyllum commune,Щелелистник обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/288808492/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/288906921/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/288915584/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/288915785/medium.jpeg,Phellinus nigricans,Трутовик ложный чернеющий
https://inaturalist-open-data.s3.amazonaws.com/photos/288917155/medium.jpeg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/289225970/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://static.inaturalist.org/photos/289555414/medium.jpg,Kuehneromyces mutabilis,Опёнок летний
https://inaturalist-open-data.s3.amazonaws.com/photos/289681886/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/289584318/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/289587346/medium.jpeg,Phlyctis argena,Фликтис серебристый
https://inaturalist-open-data.s3.amazonaws.com/photos/289658174/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://static.inaturalist.org/photos/289905755/medium.jpeg,Cladonia arbuscula,Кладония лесная
https://static.inaturalist.org/photos/289905898/medium.jpeg,Cladonia stellaris,Кладония звездчатая
https://static.inaturalist.org/photos/289906242/medium.jpeg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/289909660/medium.jpg,Neolentinus lepideus,Пилолистник чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/290141964/medium.jpg,Cantharellus cibarius,Лисичка обыкновенная
https://inaturalist-open-data.s3.amazonaws.com/photos/290156141/medium.jpg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/290292153/medium.jpeg,Kuehneromyces mutabilis,Опёнок летний
https://inaturalist-open-data.s3.amazonaws.com/photos/290296959/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/290455753/medium.jpg,Sarcoscypha austriaca,Саркосцифа австрийская
https://static.inaturalist.org/photos/290479469/medium.jpg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/290481952/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://static.inaturalist.org/photos/290483067/medium.jpg,Fomes fomentarius,Трутовик настоящий
https://static.inaturalist.org/photos/290487194/medium.jpg,Parmeliopsis ambigua,Пармелиопсис сомнительный
https://inaturalist-open-data.s3.amazonaws.com/photos/290550035/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/290572584/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/290548383/medium.jpeg,Leccinum scabrum,Подберёзовик
https://inaturalist-open-data.s3.amazonaws.com/photos/290869062/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/290888958/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/290889413/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/290901364/medium.jpeg,Neolentinus lepideus,Пилолистник чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/290912343/medium.jpeg,Umbilicaria deusta,Умбиликария обугленная
https://inaturalist-open-data.s3.amazonaws.com/photos/290932626/medium.jpeg,Agaricus bitorquis,Шампиньон двукольцевой
https://inaturalist-open-data.s3.amazonaws.com/photos/290967672/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/291001936/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/291406919/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/291685399/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/291813020/medium.jpg,Lobaria pulmonaria,Лобария лёгочная
https://inaturalist-open-data.s3.amazonaws.com/photos/291815519/medium.jpg,Sarcoscypha austriaca,Саркосцифа австрийская
https://inaturalist-open-data.s3.amazonaws.com/photos/291815626/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/291815670/medium.jpg,Cladonia stellaris,Кладония звездчатая
https://static.inaturalist.org/photos/291968541/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://static.inaturalist.org/photos/292010152/medium.jpeg,Cerioporus squamosus,Трутовик чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/292011936/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/292022017/medium.jpeg,Taphrina betulina,Ведьмины мётлы берёзы
https://inaturalist-open-data.s3.amazonaws.com/photos/292017591/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/292019357/medium.jpg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/292025477/medium.jpg,Neolentinus lepideus,Пилолистник чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/292025556/medium.jpg,Neolentinus lepideus,Пилолистник чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/292048442/medium.jpg,Peltigera praetextata,Пельтигера окаймлённая
https://inaturalist-open-data.s3.amazonaws.com/photos/292092860/medium.jpeg,Schizophyllum commune,Щелелистник обыкновенный
https://static.inaturalist.org/photos/292268216/medium.jpg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/292271341/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/292354573/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/292385961/medium.jpeg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/292582946/medium.jpg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/292586156/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/292593271/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/292958649/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/293070082/medium.jpeg,Ganoderma applanatum,Трутовик плоский
https://inaturalist-open-data.s3.amazonaws.com/photos/293067064/medium.jpeg,Peltigera,Пельтигера
https://inaturalist-open-data.s3.amazonaws.com/photos/293070432/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/293222893/medium.jpg,Pseudevernia furfuracea,Псевдеверния зернистая
https://static.inaturalist.org/photos/293234098/medium.jpeg,Physcia caesia,Фисция сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/293254870/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/293296893/medium.jpeg,Neolentinus lepideus,Пилолистник чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/293326104/medium.jpeg,Peltigera aphthosa,Пельтигера пупырчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/293330870/medium.jpeg,Cladonia arbuscula,Кладония лесная
https://inaturalist-open-data.s3.amazonaws.com/photos/293338101/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/293690304/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/293690524/medium.jpeg,Phellinus nigricans,Трутовик ложный чернеющий
https://inaturalist-open-data.s3.amazonaws.com/photos/293690744/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/293690816/medium.jpeg,Graphis scripta,Графис письменный
https://inaturalist-open-data.s3.amazonaws.com/photos/293693486/medium.jpeg,Inonotus obliquus,Чага
https://inaturalist-open-data.s3.amazonaws.com/photos/293693960/medium.jpeg,Ganoderma resinaceum,Ганодерма смолистая
https://inaturalist-open-data.s3.amazonaws.com/photos/293767056/medium.jpg,Cladonia stellaris,Кладония звездчатая
https://static.inaturalist.org/photos/294089774/medium.jpeg,Coprinopsis lagopus,навозник мохноногий
https://inaturalist-open-data.s3.amazonaws.com/photos/294147064/medium.jpeg,Porodaedalea pini,сосновая губка
https://inaturalist-open-data.s3.amazonaws.com/photos/294267494/medium.jpg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/294378571/medium.jpg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/294410802/medium.jpeg,Cetraria islandica islandica,
https://inaturalist-open-data.s3.amazonaws.com/photos/294625680/medium.jpeg,Thekopsora areolata,Пукциниаструм пятнистый
https://inaturalist-open-data.s3.amazonaws.com/photos/294713367/medium.jpeg,Peltigera canina,Пельтигера собачья
https://inaturalist-open-data.s3.amazonaws.com/photos/294726744/medium.jpeg,Phellinus nigricans,Трутовик ложный чернеющий
https://inaturalist-open-data.s3.amazonaws.com/photos/294726835/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/294736402/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://static.inaturalist.org/photos/294736616/medium.jpeg,Inonotus obliquus,Чага
https://static.inaturalist.org/photos/294738811/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/294739728/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://static.inaturalist.org/photos/294742578/medium.jpeg,Phlyctis argena,Фликтис серебристый
https://inaturalist-open-data.s3.amazonaws.com/photos/294793092/medium.jpeg,Cortinarius violaceus,Паутинник фиолетовый
https://inaturalist-open-data.s3.amazonaws.com/photos/294808133/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/295066410/medium.jpeg,Leccinum vulpinum,Подосиновик сосновый
https://inaturalist-open-data.s3.amazonaws.com/photos/295067303/medium.jpeg,Coprinellus micaceus,Навозник мерцающий
https://inaturalist-open-data.s3.amazonaws.com/photos/295067691/medium.jpeg,Boletus pinophilus,Белый гриб сосновый
https://inaturalist-open-data.s3.amazonaws.com/photos/295068411/medium.jpeg,Boletus edulis,Белый гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/295252155/medium.jpeg,Ganoderma applanatum,Трутовик плоский
https://static.inaturalist.org/photos/295338496/medium.jpg,Taphrina padi,Тафрина черёмуховая
https://inaturalist-open-data.s3.amazonaws.com/photos/295550836/medium.jpeg,Pleurotus pulmonarius,Вёшенка лёгочная
https://static.inaturalist.org/photos/295647563/medium.jpeg,Cladonia stellaris,Кладония звездчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/295716108/medium.jpeg,Polyporus umbellatus,Трутовик зонтичный
https://static.inaturalist.org/photos/295788929/medium.jpg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://static.inaturalist.org/photos/295789987/medium.jpg,Kretzschmaria deusta,Кречмария обыкновенная
https://static.inaturalist.org/photos/295930948/medium.jpeg,Laetiporus sulphureus,Трутовик серно-жёлтый
https://inaturalist-open-data.s3.amazonaws.com/photos/295971668/medium.jpg,Xeromphalina campanella,Ксеромфалина колокольчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/296017791/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/296017955/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/296018083/medium.jpeg,Parmeliopsis ambigua,Пармелиопсис сомнительный
https://inaturalist-open-data.s3.amazonaws.com/photos/296018215/medium.jpeg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/296018284/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/296019248/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/296020008/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/296020057/medium.jpeg,Vulpicida pinastri,Вульпицида сосновая
https://inaturalist-open-data.s3.amazonaws.com/photos/296022122/medium.jpeg,Stereocaulon,Стереокаулон
https://inaturalist-open-data.s3.amazonaws.com/photos/296109867/medium.jpg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/296110152/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/296110548/medium.jpg,Cladonia uncialis,Кладония дюймовая
https://inaturalist-open-data.s3.amazonaws.com/photos/296112154/medium.jpg,Cladonia rangiferina,Кладония оленья
https://inaturalist-open-data.s3.amazonaws.com/photos/296112896/medium.jpg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/296309751/medium.jpeg,Sawadaea tulasnei,
https://inaturalist-open-data.s3.amazonaws.com/photos/296310814/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/296390146/medium.jpg,Hypogymnia physodes,Гипогимния вздутая
https://inaturalist-open-data.s3.amazonaws.com/photos/296741328/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/296741843/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/296742008/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/296743747/medium.jpeg,Russula,Сыроежка
https://inaturalist-open-data.s3.amazonaws.com/photos/296743858/medium.jpeg,Inonotus obliquus,Чага
https://inaturalist-open-data.s3.amazonaws.com/photos/296743913/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/297016372/medium.jpeg,Cladonia rangiferina,Кладония оленья
https://static.inaturalist.org/photos/297023747/medium.jpeg,Peltigera aphthosa,Пельтигера пупырчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/297094662/medium.jpg,Trametes cinnabarina,Трутовик киноварно-красный
https://inaturalist-open-data.s3.amazonaws.com/photos/297097468/medium.jpg,Peltigera canina,Пельтигера собачья
https://inaturalist-open-data.s3.amazonaws.com/photos/297098795/medium.jpg,Fomitopsis pinicola,Трутовик окаймлённый
https://static.inaturalist.org/photos/297338308/medium.jpeg,Schizophyllum commune,Щелелистник обыкновенный
https://static.inaturalist.org/photos/297387689/medium.jpeg,Schizophyllum commune,Щелелистник обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/297414077/medium.jpeg,Xanthoria parietina,Ксантория настенная
https://inaturalist-open-data.s3.amazonaws.com/photos/297414696/medium.jpeg,Cantharellus cibarius,Лисичка обыкновенная
https://inaturalist-open-data.s3.amazonaws.com/photos/297414788/medium.jpeg,Platismatia glauca,Платисматия сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/297414959/medium.jpeg,Neolentinus lepideus,Пилолистник чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/297415049/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/297415102/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/297416642/medium.jpeg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/297419226/medium.jpeg,Pseudevernia furfuracea,Псевдеверния зернистая
https://inaturalist-open-data.s3.amazonaws.com/photos/297419565/medium.jpeg,Fomitopsis betulina,Трутовик берёзовый
https://static.inaturalist.org/photos/297569617/medium.jpeg,Leccinum scabrum,Подберёзовик
https://inaturalist-open-data.s3.amazonaws.com/photos/297743041/medium.jpeg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/297746218/medium.jpeg,Bjerkandera adusta,Бьеркандера опалённая
https://inaturalist-open-data.s3.amazonaws.com/photos/297747403/medium.jpeg,Parmelia sulcata,Пармелия бороздчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/297747459/medium.jpeg,Hypogymnia physodes,Гипогимния вздутая
https://static.inaturalist.org/photos/297830838/medium.jpg,Byssonectria terrestris,Биссонектрия наземная
https://inaturalist-open-data.s3.amazonaws.com/photos/297982478/medium.jpg,Agaricus bitorquis,Шампиньон двукольцевой
https://inaturalist-open-data.s3.amazonaws.com/photos/298045515/medium.jpeg,Cantharellus cibarius,Лисичка обыкновенная
https://inaturalist-open-data.s3.amazonaws.com/photos/298046695/medium.jpeg,Bolbitius titubans,Больбитус золотистый
https://inaturalist-open-data.s3.amazonaws.com/photos/298080654/medium.jpeg,Leccinum aurantiacum,Подосиновик
https://inaturalist-open-data.s3.amazonaws.com/photos/298570615/medium.jpeg,Cladonia stellaris,Кладония звездчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/298570580/medium.jpeg,Cetraria islandica,Цетрария исландская
https://inaturalist-open-data.s3.amazonaws.com/photos/298398437/medium.jpg,Calocera cornea,Калоцера роговидная
https://inaturalist-open-data.s3.amazonaws.com/photos/298459761/medium.jpeg,Inonotus obliquus,Чага
https://inaturalist-open-data.s3.amazonaws.com/photos/298460218/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/298460728/medium.jpeg,Cladonia,Кладония
https://inaturalist-open-data.s3.amazonaws.com/photos/298461573/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/298462112/medium.jpeg,Fomitiporia robusta,Трутовик ложный дубовый
https://inaturalist-open-data.s3.amazonaws.com/photos/298462283/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/298463281/medium.jpeg,Ganoderma applanatum,Трутовик плоский
https://inaturalist-open-data.s3.amazonaws.com/photos/298464087/medium.jpeg,Fomes fomentarius,Трутовик настоящий
https://inaturalist-open-data.s3.amazonaws.com/photos/298479367/medium.jpeg,Leccinum versipelle,Подосиновик жёлто-бурый
https://static.inaturalist.org/photos/298479738/medium.jpeg,Physcia caesia,Фисция сизая
https://inaturalist-open-data.s3.amazonaws.com/photos/298480099/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/298520600/medium.jpg,Russula foetens,Валуй
https://inaturalist-open-data.s3.amazonaws.com/photos/298521272/medium.jpg,Coprinellus disseminatus,Навозник рассеянный
https://inaturalist-open-data.s3.amazonaws.com/photos/298548901/medium.jpeg,Lentinus substrictus,Трутовик майский
https://inaturalist-open-data.s3.amazonaws.com/photos/298561353/medium.jpg,Calocera cornea,Калоцера роговидная
https://static.inaturalist.org/photos/298598414/medium.jpg,Xeromphalina campanella,Ксеромфалина колокольчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/298593990/medium.jpg,Leccinum scabrum,Подберёзовик
https://inaturalist-open-data.s3.amazonaws.com/photos/298777534/medium.jpeg,Agaricus bitorquis,Шампиньон двукольцевой
https://static.inaturalist.org/photos/298779877/medium.jpg,Xeromphalina campanella,Ксеромфалина колокольчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/298812830/medium.jpeg,Pleurotus pulmonarius,Вёшенка лёгочная
https://static.inaturalist.org/photos/298832758/medium.jpg,Suillus grevillei,Маслёнок лиственничный
https://static.inaturalist.org/photos/298848856/medium.jpg,Eocronartium muscicola,Эокронарциум мохолюбивый
https://inaturalist-open-data.s3.amazonaws.com/photos/298928144/medium.jpeg,Fomitiporia robusta,Трутовик ложный дубовый
https://inaturalist-open-data.s3.amazonaws.com/photos/298931004/medium.jpeg,Leccinum scabrum,Подберёзовик
https://inaturalist-open-data.s3.amazonaws.com/photos/299106330/medium.jpeg,Suillus granulatus,Маслёнок зернистый
https://static.inaturalist.org/photos/299113231/medium.jpg,Pseudevernia furfuracea,Псевдеверния зернистая
https://static.inaturalist.org/photos/299433850/medium.jpg,Pseudevernia furfuracea,Псевдеверния зернистая
